,ID_ALUNO,ID_MATRICULA,NU_IDADE_REFERENCIA,TP_SEXO,TP_COR_RACA,TP_ZONA_RESIDENCIAL,ID_TURMA,CO_ENTIDADE
20441,8DC1E8826A8FC7BB90B6B343CA38565E,227984367,12,2,1,1,12011034,31202878
20442,0C2131A38959DA3913F9479C575F303C,226071055,7,1,3,1,12240822,31261009
20443,E975DA8982689CA07140F3153AC40D54,288973174,8,1,1,1,12542310,31310573
20444,2D237FF0EC8C24FBC1F4EDC0B1BBC887,278846991,5,2,1,1,12079194,31202983
20445,F006E2B2C51CDFD6BA417A5BECF82B41,278934600,5,1,1,1,9055697,31244279
20446,E24DB5446378EF9B288B374E64034D15,302770214,1,1,0,1,12344904,31348449
20447,04E64EE757DD75BEAC7B9FDFB16F62F2,279083203,14,2,1,1,11959156,31210609
20448,E186131AECFD6CB3F9E37B0311AB2614,290475373,6,1,0,1,12010238,31202878
20449,6C979E89C60EC42A4CCC812CDF06F7AD,312225091,12,1,3,1,8825356,31292451
20450,C4DF5471FA1E7A945647AEE898B981EB,293112460,2,2,0,1,12345168,31348449
20451,9F6EE591AF303FCCEC8BE2898BB196EF,279565989,7,2,1,1,9060215,31244279
20452,0EABF5AD2BAD5B346E531DE4DBF0E2F6,137782651,8,1,1,1,12127965,31202983
20453,81D7B7EC9754C2092A5EF137652F26EA,279729426,4,1,1,1,12113642,31261009
20454,923866AD0DFA607C931D783B4223F9AB,169662243,5,1,0,1,12153206,31288144
20455,AAF8E939C10C8F4D1115F6367D573150,163909409,8,1,0,1,8841607,31203017
20456,BBA45B9E3ADCC272F8CB8BED913B5D5A,280019524,6,1,3,1,11881312,31251933
20457,959B73F90ABDE1CD94C1F61241FAC06E,225915560,16,1,1,1,6689932,31354848
20458,C12DE1A998F4BAE75D8DE8E18CE714C1,225917305,15,2,1,1,6689932,31354848
20459,71EB5C1E3AD26858E8F34B3EA7B8C271,170291620,5,1,3,1,11956946,31326054
20460,15BE4664F4EA34DF83BD844B82BB753B,24462802,8,2,3,1,11959971,31326054
20461,2E733947491CC29A0CE576716041CC42,280173065,8,1,3,1,9057050,31244279
20462,ACD9F0024C026A55A7B6D531E016BB5E,104279616,9,1,0,1,12186397,31202983
20463,8220FD2A6F30BC08DE9540A0261A29F2,280188524,8,1,3,1,9057872,31244279
20464,52C90F701080D9AD583BE9C655D9BC62,17997901,9,1,1,2,12183891,31202983
20465,9D5FC469C1154C4C729F21E5F684DD6A,280298848,9,1,3,1,9060621,31244279
20466,889D44A601E574E6EE34745DAAE019D0,280302095,13,2,1,2,12151169,31346314
20467,BA5A58C2110E27CBBAFCF41AAE2F9DFD,293664438,2,2,3,1,12539267,31310573
20468,A2587F862C88E5C29B9C580D20E331DF,280435482,4,1,1,1,12131671,31316245
20469,107F43293091746DDBC4FF2B038F6E0A,234215542,16,1,1,1,12012373,31202878
20470,6642B11A34C7662CE01335A8A4F77EBB,280682236,7,1,3,1,12127950,31202983
20471,4143EA5FC5BD2027A9BE46FB729FF1A5,303458733,13,2,0,1,13212016,31202967
20473,A447BAC4F86C734A8489EEFA89750CD3,303458766,14,1,0,1,13212026,31202967
20476,687207C646B58D3553EAE1F0F3DBA948,281205579,8,2,0,1,11881475,31251933
20477,4E586B91E7653C64C8002A9DA3DAE7B2,281210022,8,1,3,1,11881475,31251933
20478,1C48D15F7351A31C2B90B161F09ED817,281504498,11,2,0,1,12135314,31316245
20479,E35703D758C30B19C2FECBF43F79267E,281463483,7,1,3,1,12129095,31202983
20480,ACC75EBBF8B6BB8101D598309A2B5841,281401924,9,2,3,2,12129135,31202983
20481,0AB58A9278C5338162904C28EA60B43F,281469737,8,2,0,1,12129095,31202983
20482,837DD572576DC0FFE33C57AEF4F593A5,281412553,6,2,3,1,12241704,31261009
20485,6267637F3F49A7AE18FBB14DE819E839,32170485,14,1,2,1,12147342,31316245
20486,EE61367B189AB3CA91068DB6ECC3FF6F,298739338,15,2,1,1,12665818,31202983
20487,D1089598860014B65528726D67F36150,306026877,9,2,1,1,87495,31205265
20488,3EAE891C65BBA2F8F7974903D9214CC4,114850717,7,1,3,1,12282305,31328294
20491,564FEB97F92443D60797D96BA64FD9A7,226839002,17,2,1,1,6688615,31354848
20492,7671E63D1D66D66B2AE9DA2DB07F963F,167805934,4,2,1,1,12060928,31328294
20494,45762727D6BE77B6E9D8F7A7B6A2A9F5,109655765,8,2,3,1,11959971,31326054
20495,E7B018F89DAE553CE3914E854EDE7232,306500279,9,1,1,1,8824144,31292451
20496,443E7CA492D12AC512ED7747BD9ADEB4,23869773,13,2,1,1,12116406,31328294
20497,E6DAF959C880D761597FAD32CEE03B71,223640261,14,1,1,1,12116629,31328294
20498,441D0EE5D0CD815416290F374EB29861,116355190,14,2,0,1,12117391,31328294
20500,E95D96B9B9B5F15596E468DB2BDF0D98,307380461,1,1,0,1,13014701,31360325
20501,584BFB20997A3F8E929B6ADF98A86397,105934646,14,2,1,1,12341134,31202983
20502,05AA104DB2DD2C7F70A129C0678FBB75,284722752,5,1,1,1,11990008,31266965
20503,CE746E480D10BE2B2C7407EAD0ED3876,307889491,2,1,0,1,12428071,31295621
20505,F4BA99E1B3455F652726DCCC4FDA1BDD,222918631,10,1,0,1,12093780,31203092
20506,24F4A64064ACB9E08046C03360C73C1F,307917355,2,1,0,1,12428071,31295621
20507,8FB84EB1592AF890239801AB59A537EB,223252966,11,1,3,1,893284,31205249
20508,FFB03870E93A73332B8529CC73B75EAE,310099439,11,1,0,1,13193392,31292451
20509,D35B8C71A67D41E3F321A61DD594E932,283612013,7,1,1,2,12060719,31203092
20511,EFA7CFA6878C395651CCA95AE64DCBF2,294993381,12,1,3,1,12851169,31202894
20512,6DE9904FAFEB7B5703625F712F225908,295005024,11,2,3,1,12851454,31203106
20513,6DA35BC05E5D0B358532C444F51ED2D8,294993593,18,2,3,1,12851365,31202975
20514,F15A466B7D09236D4E8FEAFA2148A54D,294993605,13,1,2,1,12851352,31202975
20515,FC77B40F2021F53A49EDB40B25AD1F0F,294993608,15,1,3,1,12851353,31202975
20516,BF776797A463F8F9EC7B54E253501C65,312310495,13,1,3,1,8823647,31292451
20517,A42E5944F5DE14BB61CE63E710F417CA,295003978,14,1,3,1,12850444,31203009
20518,AE22399195896A4A77FA07DF5C653254,303458668,18,1,0,1,13212023,31202967
20519,7480237DE632C09BDD9BC25FB8C88FD4,303458699,17,2,0,1,13212023,31202967
20520,EBC365E3B0D00265D62DB104B84D78D0,295004328,16,2,2,1,12851406,31203009
20521,6726B6A803614CD28BFE66CBE2DB4033,295004360,16,2,1,1,12850445,31203009
20522,53D9C76A003DB42303C746F191EE0E24,284816420,5,2,2,1,11990192,31266965
20523,226C4EFB736557589120F31750060134,295004504,12,1,2,1,12851407,31203009
20524,A08873CA4BE3348BA6F5211479C8B0C3,295003088,12,2,1,1,12850437,31203009
20525,9AD33E4319D5C2DD5D6099E0028CD57A,295003106,17,2,0,1,12851408,31203009
20526,FF9E97A10CA0FB5E20C3975260BC3A40,112851946,8,1,0,1,12086959,31203092
20528,09C1CBD5A9E957D0ED578A7BAA66ABFE,295001012,15,1,2,1,12851357,31202975
20529,A9A171A7CB5FA1E7C3D5446DC2981EF1,295006473,11,1,2,1,12851455,31203106
20530,BD465313DF12E4E96A702F8F6DCAD139,312729852,17,1,0,1,6688615,31354848
20531,80A895FAA189CC7D0728E4C9FCF8D655,224505621,16,1,0,1,893274,31205249
20532,C4DE7355A47037476FACF12F0E74B535,20726607,14,2,1,1,893276,31205249
20533,98C2071A1822C42B94AE7675D776E7C1,226260397,5,2,3,1,1933520,31203068
20534,E702A596DD36F0D5E227ECC901B96CB0,320855862,15,1,0,1,13193550,31292451
20535,6EA4027BE96594A2D3601C33337A3982,320460127,15,1,3,1,8824537,31292451
20536,0A48E5F3D1BEB20DAABB855256DF7DC1,295155282,13,2,0,1,12857794,31202908
20537,A49B69A6F4B80B07E533EC591C62B892,323357796,17,1,1,1,8827138,31292451
20538,D9208C12BD3586D69E00C168FAABA038,286808254,7,1,3,1,12406060,31217751
20539,E5D16FED3BD94252F8CF9E06E27C2058,295003014,17,1,0,1,12850447,31203009
20540,77148E13CCDE4C1EC84FA30D3BE8AA65,295127739,16,1,0,1,12858038,31217743
20541,883BAECF16C14D512E4E877C7DD95B57,295127882,9,2,1,1,12858021,31217743
20543,9FCF4C1D4A566F0A50DEBCEADB097A71,294992957,16,2,1,1,12851161,31202894
20544,ED43C58EAF20BC9A7EE519EAFE30269E,295006075,17,1,3,1,12851478,31203106
20545,24A70ADF14C5E5B39AB834532755D241,294993090,18,2,1,1,12851159,31202894
20546,504B263AA20D51D15A84A1362AF0C38F,234773109,11,2,1,1,12737891,31205265
20547,A8D778FD6234357B5DED2C6DDA4E43F4,294994313,9,2,3,1,12851167,31202894
20549,C791B14C74C038AF9D98EE6ECEC9D529,295006416,17,2,3,1,12851479,31203106
20550,A7ACC887FF287052B98B1770FCC5C11F,295006453,11,1,2,1,12851454,31203106
20552,9863945047006487AE14B7AC13ACCB19,294994495,6,2,2,1,12851164,31202894
20554,5CF9B701C9259BEFB691EF02396D04AC,295006574,12,2,1,1,12851456,31203106
20555,2CCBF33A823E0BA00E3106F602A26FCB,295006586,14,1,3,1,12851459,31203106
20556,7270DA8424C36EB42EF3398CCB21E989,287400147,11,2,2,1,12012759,31202878
20557,CA3A247F381E7FB9DC1B9696957E504D,232496409,12,2,1,1,1741038,31205231
20558,9725B8301B352A37C96CB259A54A4751,226442576,8,1,0,1,12406398,31217751
20559,4B952035A8A2A01F6877B8E2CF09151B,295595978,10,1,1,1,12242329,31261009
20561,78173EF468171B9ABA8BF51249BA581E,114850196,7,1,1,1,12282305,31328294
20562,46FFA8CA0ED899765729E08BE409A86E,164166099,10,2,1,1,8840823,31203017
20564,67FA2DBA69BCA1F100D49F1471A0461B,290572920,8,1,1,1,12542230,31310573
20565,B7FCD6314931E5F9A1ADA99330645E3F,236245106,5,2,1,1,12456103,31203076
20567,48D344B24A83F142F7ADC8438B60BBF8,234555631,11,1,0,1,5960623,31205265
20568,F765D6CBC366204D79991F7DB4FB718C,292670886,17,1,1,1,12521297,31245674
20569,A22D34D0308F8910EED5239B31E4ADEF,234763464,11,1,1,1,87491,31205265
20570,BB4C705541BA7E1C84971E883B762F0C,1499138,13,1,3,1,143987,31203122
20571,FD758348121033CB96AB28E2466CD4A7,227990888,12,2,1,1,12012587,31202878
20572,106445C5E2F1D9E0E9D62B7E4E077388,227329228,11,2,1,1,12012545,31202878
20573,1ACDC4C2851E8DA2E990A03FDD542609,237741245,14,2,1,1,8828086,31205265
20574,7ED12FC4B3F6411B6D13A91085BD743B,232395326,13,2,1,1,12012240,31202878
20575,AC98001F08692B2C1CDA8EAA4B6D075A,241915268,8,1,1,1,12129095,31202983
20576,E823CBBB87178A690591202EDA6AB862,278389626,4,2,1,1,12057442,31202983
20577,5AE4565DD741058D63FFDFE2655B8C11,290773577,3,1,3,1,12659783,31369047
20578,F90D6B6F26234330002B6462F9A870F1,298725098,14,2,3,2,12011382,31202878
20579,7CE0C1F38C2FE39479885B9A4E22B2EA,303461168,15,2,0,1,13212017,31202967
20580,7A145A11246219FADEC7EA91D8C2D0D1,279856996,3,2,3,1,12129914,31261785
20581,235D7E2DD1FEBB3F8F8970991C64701C,280432000,16,2,1,1,12151412,31346314
20582,61773426E04D041AA46C9BF8D6ADBE01,181159540,5,1,0,1,12457321,31203076
20583,37CB4676906A68E1D7493B936C3EF3A5,236445942,5,2,1,1,12457321,31203076
20584,0CDF4713E1D0DBB008761A9AD319C373,303461026,20,2,2,1,13212562,31202967
20585,F3CBEE72DF3B72F2A6C5EFA7CE543775,303461031,26,2,3,1,13212563,31202967
20586,169EAF8CB3533CE972FA20C5D1BE09ED,104394442,11,2,3,1,12183784,31202983
20587,EB8924BC397920B412E979070B5E56C8,229735001,9,1,3,1,12217321,31202983
20588,C858DDC732183C0A05DA2B060772C9FB,293262174,4,1,3,1,12404641,31217751
20589,20E783DF521B79DB8D5977164FE69B9E,280217515,4,2,2,1,12131572,31316245
20590,62979A64DD77385B2FB06427A3C10F4B,280272024,12,2,1,1,12149995,31346314
20591,06F77470D0A0BC970AFFD7775552F1C5,280417463,9,1,1,1,9064085,31244279
20592,29535BF0FB4FD544A020F16E4B219CAB,280452931,16,2,0,1,12151519,31346314
20594,07707C95156A30D2C361AF5EFEC7AADD,243304098,15,2,0,1,87478,31205265
20595,B0A93EAAF4ABCE2304E46770950BA604,243228766,16,2,0,1,87478,31205265
20597,6E59586651BCE16C6CA4DF7E273F8ECC,280920045,9,2,1,1,9064446,31244279
20598,382BDDAFF4F4089875B0235560FC6224,280996650,4,2,1,1,12131881,31316245
20599,B1B7D77EA069FF0F34F1EEB7C5F5A8B8,281000754,4,1,1,1,11956059,31326054
20600,730EB15083604F0792CB3F1CB140396D,281127332,17,2,3,1,12151635,31346314
20601,C9E3AF96CA78723E62ABB695ED69B889,281012571,11,1,1,1,9064531,31244279
20602,2AB13BFA08427DBB640EFF60FDFE5BD0,281075111,6,2,3,2,12133420,31316245
20603,F4F2AB4D579CA99572AFF8088B77A9EE,281011143,11,1,2,1,9064531,31244279
20605,8675F5D07EBCB87B0924C6E7DA6F8100,294121203,8,1,3,1,12243129,31261009
20606,A720FF7F8A5C23A285569E0FC516D0BE,282084612,8,2,1,1,12220053,31202983
20607,7631F455B532E64EA7CB5730C313A49C,248160629,17,1,0,1,3384015,31205265
20608,17B11DAC32B375CA2CECBDE6D140304D,114870799,8,1,3,1,12115135,31328294
20609,CBD6FC43F5F879F3D9B3959D37EF4BCA,281508244,12,1,2,1,11990353,31266965
20611,32F9781B82946EB80EA3075ABD3A37E2,50705863,6,2,0,1,12106425,31328294
20612,89E51634B5C37A37E10C9E578DCE1288,281722676,12,2,3,1,12145129,31316245
20613,A2EB16391F4398698477576590C76768,294044351,8,1,0,1,12243052,31261009
20615,1B33793E42AFCF58603FFDA1972E7C84,23120729,9,2,0,1,12115397,31328294
20616,C09244465BC13E90A04A632F7876ACFD,224916810,7,1,1,1,12207254,31354848
20617,8211C23A5C7226C3DFD13193A4E6D4E2,51125946,6,1,0,1,12106425,31328294
20618,324600F73E2C1B9DDCD1DB426AEB4ECE,282419819,22,2,1,1,12165588,31326160
20619,7B3CCEE51FD2352CDB8C552D7DB3150F,303458476,22,2,3,1,13212562,31202967
20620,27296ACBCC61DDEBF8EF1D75208A555D,222224014,4,2,1,1,8826408,31205265
20621,37BD27552180253C4C07928FDA943EBB,225146686,8,1,1,1,9211096,31354848
20622,45EF345F737DA3A842261D2FAEEE1EBA,307579780,10,1,1,1,8826138,31292451
20623,C65992FB2488A1E6FD57D87803552323,295003500,17,2,3,1,12850449,31203009
20625,C4DB18799460D31E5848E915EBA1C061,294993390,6,1,1,1,12851164,31202894
20626,15CF95FEED8100A0EBEBD1E1D2B88969,294993858,16,1,3,1,12851362,31202975
20627,D54D70E2BE1BD05F3E72C58435207D23,295004157,17,2,1,1,12850447,31203009
20628,E4D0BDF717DAC9F4ED9E8BF2E026EBA6,295155307,6,1,1,1,12857787,31202908
20630,B75FD037DBC2FC4A8B485D5C59F827A5,295004346,14,2,0,1,12850444,31203009
20631,7C5B886BBB0D98EDA1859390E0B3F1E1,295004364,17,1,1,1,12851410,31203009
20632,685BF4085113430A8927B8298F67B6DC,295004391,19,2,3,1,12850440,31203009
20633,CEF6424E20F2EBF72A51C02D7CF4575D,295004437,37,2,1,1,12851412,31203009
20634,4604F73A57ED639298A911D645F5D136,295155119,11,1,0,1,12857791,31202908
20635,7E0A2292864333ACFDC22A1A93C1A1AB,295155129,14,2,0,1,12857794,31202908
20637,ADBFB27A53251014CD3E890A07481B05,283391543,6,2,3,1,11990231,31266965
20638,5CB85155418466EF39039EAB18391D1F,295004474,13,2,1,1,12850438,31203009
20641,6E3908CAC07C399FA9A08CF17EAF1E14,295004596,17,2,1,1,12850452,31203009
20642,59119C7FD51DBD85B146062EC8887DA8,295004648,16,1,0,1,12850454,31203009
20643,98DA4FF91C51C3FF79C67644CEEF4F6A,295128180,8,1,1,1,12858020,31217743
20644,40C999F9F3C5A34ECDCE0F0715D1D93D,312307678,13,2,3,1,8823647,31292451
20645,B697A870053841AFD356BE5A54F6F9AF,283592770,5,1,1,1,11990008,31266965
20646,95AC496404BBB05D79C3D64CBB879951,294994446,7,2,3,1,12851165,31202894
20647,7B118CF8633E6C88E9113ED8AB71C792,113382216,13,2,3,1,12147777,31316245
20648,5CEFD8F38683654AEC73051EB252B91A,32144165,14,1,1,1,12147777,31316245
20649,96988AE7D6F0568628D173374410083F,295002761,15,2,1,1,12851408,31203009
20651,AEC61848FB22501C32FCC759A1ADF823,312231723,11,2,0,1,8825356,31292451
20652,21FE061EC1F9D9AE698B54AE08264369,167784684,11,1,1,1,12115698,31328294
20653,09CAD97D094734B8FE821D92ED4660EF,223598858,12,1,1,2,12116493,31328294
20654,733EDD321F4CD4B83047A36A1096255F,116485461,14,1,1,1,12117391,31328294
20656,27C2B217EA355FE41231EB4628864FC1,295155274,7,1,0,1,12857788,31202908
20658,53854BBF4612A86E9064F2A02AEBEAD2,299276373,0,2,0,1,13020187,31288144
20659,FC9B36DF20D8D05972F21F253C7B4E53,295127057,15,2,3,1,12858036,31217743
20660,A53A2381574C7953229775444D0E6640,295006960,8,2,0,2,12851446,31203106
20661,DF3E9B2E34B96BAF2D387D6106EB7E7B,295127705,14,2,3,1,12858033,31217743
20662,50DA964A8A7C6A3A5ACC916CCE8347F1,285272217,10,1,3,1,12095086,31203092
20663,C492B4E236DF3A59D719F8BD56CAC3AC,223221823,10,2,0,1,12095015,31203092
20664,EBE4A73B7940D2837DD3CEA0E679577D,295006980,17,1,3,1,12851477,31203106
20665,739D080E046BB0E0976FF39BD760AF1C,295127942,13,2,3,1,12858030,31217743
20666,00B7F20E87EAB46DA2F820337B649D70,295127955,13,2,1,1,12858030,31217743
20667,E7B0C85D30E7DBBBD4BA313A6B43C2C3,295127982,17,1,1,1,12858042,31217743
20668,901C62329F61950A8532D9404852EAB7,295006213,13,2,0,1,12851463,31203106
20670,123C76107D20A754F15011AF4436A0F0,294994224,10,2,1,1,12851168,31202894
20671,BE2D2764BFF0057F8E2071968927A52F,295000982,16,2,3,1,12851360,31202975
20672,E12D3A27591D8A751AA044C32C225ACB,295001011,14,2,0,1,12851353,31202975
20673,380A185F5196A8F1CF14BA185D53499E,295006345,13,1,3,1,12851476,31203106
20675,D96B233DC0A0B72C1CEC583E5ADEFCC0,294994226,10,2,3,1,12851168,31202894
20677,0AA0F1030CB5B51D4F97D4239BB58F0A,294994326,16,1,2,1,12851173,31202894
20678,230AE7EDAC97376D1391D9912E48B26C,286986176,7,2,3,1,1932304,31203068
20679,7FFDCA71DA6424FF8F3D363806C9D168,294994456,19,2,3,1,12851172,31202894
20680,C9377E2B36D5814FF5CC333FB12D41D0,295006654,16,1,1,1,12851468,31203106
20681,635425F346036E3C2DF0CCA68B51F16D,285713083,8,1,3,1,893288,31205249
20682,9CB84D470E0275FF66189F29BC0BDE1D,295127502,17,2,1,1,12858045,31217743
20683,636D7D2564F4C58F90AB340E9CB18BE2,66092969,7,2,1,1,1741031,31205231
20684,597018BD5EA3F4F1076BC905E03994F5,299914639,2,2,1,1,6182965,31205265
20685,F1A19879FD1AF95CCB2EB1A051FA00C7,287499450,12,2,1,1,12012587,31202878
20686,AD1BDB1B9743B628580A0ABC91D21A4D,287014597,14,2,1,1,12117567,31328294
20687,F144BEFD7A818EE57A22E5FA35B5C8C7,237541157,4,1,1,1,12460584,31203076
20688,B67AD9A80E1B2BC162BBBB07DC615102,222814143,12,1,3,1,12405535,31217751
20689,1EA6C549C62082AEC1C7972F1B5E5B55,299207078,4,1,1,1,13022780,31288144
20690,9D67E06D96B1F9508057A150F3D8C265,295003529,17,1,1,1,12850448,31203009
20691,AD02273872F2932A42302EEC922D0819,300713011,4,1,2,1,12460413,31203076
20693,84AAA1FC621F11E1FFE84E418B10590D,285938013,11,2,3,1,12097513,31203092
20694,9631A69F3E35D58F68C72A3B9F10BBBC,326660202,9,2,0,1,14245776,31245674
20695,CC55EF91E0367883CCD4152E81AED965,230065686,3,1,1,1,1743561,31205231
20696,7C935854F7C570B8FED35D51E922DDCB,294894116,20,2,1,1,12223120,31364355
20697,3424AEAA7F0F6E1BBEE87D6AD3C4A8CE,326208228,3,1,0,1,14219428,31203092
20698,3492C9CE3D3C12445E4EE6C1BF291E6A,232233562,11,2,0,1,12097645,31203092
20699,1A978544D5FDC0B14BC5E414DF781059,229153444,2,1,1,1,9254522,31242471
20700,4816D36527D6CD5604444DD52FDEB331,287176237,15,1,3,1,12121158,31328294
20701,DC84F9E0D963F82E9FDDCDD5729A0E7D,232222581,11,2,0,1,12097645,31203092
20702,22550BF4218C4D5015FB75418E1F74D7,286973081,5,1,3,1,1932301,31203068
20703,2037303753262A1B498055A141F5E01C,287401173,78,1,2,1,12517482,31202983
20704,F638A19D1DD1C073AD4F191FBE0C608E,228105399,14,2,3,1,12098337,31203092
20706,F1088FA86C7EBDCABA3D583097A5483B,295004183,13,2,2,1,12850438,31203009
20707,FE8ABCEB501C2BC8822884F52F794B3A,295004583,11,1,0,1,12850436,31203009
20708,DFE284F2B139F5A045D3A8F19700A0BE,287746236,11,2,1,1,11961555,31326054
20709,57FA9B8B9440F022C62EF77DAC097570,1926304,15,1,3,1,143990,31203122
20710,9E3277B1EE874720909307E4914BDDF6,222862494,7,1,1,1,143977,31203122
20711,BE4DBBCB280E054DB73F7FF9407070F2,111433936,5,2,1,1,1741027,31205231
20712,892589ADAEB42F8DC4343D621FE04050,295297862,9,1,1,1,12242267,31261009
20714,73874CE3BC22BB71A9E93538DD8F1FB1,288656314,9,2,1,1,12541788,31310573
20715,44E786C52AE1E5707E654EFE2848C6FE,288320966,15,2,0,1,12098074,31203092
20716,905559F115AD2E7E9981DF1B2BBE98C7,1508911,13,2,3,1,143989,31203122
20717,88DB16D43D09962FD53E4C175704A0ED,290878848,5,2,2,1,12665891,31261009
20718,CDC18ADA61334D15E86A8647944056D3,290881735,5,2,1,1,12665891,31261009
20719,E9D28598BE85A1AFF569D35B5FEEFBF5,234221455,9,2,3,1,580712,31203076
20720,399D367C21E06FC02FC5DBC7152F268D,277406228,4,2,1,1,11942190,31202983
20721,71E415E7ED191C1F77119B9BAE44DD44,225400483,4,2,3,1,11957296,31326054
20722,E89CE778FC3D747C222AB07DB09F83D1,164578396,5,2,1,1,11957839,31326054
20723,B6BE82B54FD5A45A4C558EF4510DEFBA,277974745,4,1,0,1,9056365,31244279
20724,B0CD7D368156259137A2CBC4E26B50B0,164542876,12,1,1,1,8847101,31203017
20725,5B2458965B4BC7F371305D6EB725F0C5,164632979,13,1,3,1,8847240,31203017
20727,797CBD78210B12C429E5D96ABDA4B967,291124944,6,2,3,1,12542203,31310573
20728,912E14C21CD31B493511EED15F2189EA,290216605,6,1,1,1,12241704,31261009
20729,038AA1C06B83C9F77B48C87F4C54FA76,291558561,10,1,1,1,12010628,31202878
20730,7EE58383552B46E429DF2C53E4F19258,290332522,10,1,1,1,12405566,31217751
20731,1FEF7FDE023DAF58A027540491039B05,291659301,6,2,0,1,578830,31203076
20732,440F4A01B6BC72C4536E181783C75007,10387691,15,2,3,1,143993,31203122
20733,A6C783C7AED4B4906E196F63F39C63EB,190351614,5,2,3,1,579903,31203076
20734,6F4AA9E92655BFA0035BCB95CE3134D4,278230243,11,2,3,1,8843756,31203017
20735,930F17EB23435C93955E7C52356EC05B,290984570,16,1,3,1,12520278,31245674
20736,DC49D1FEA74C5D46C6D2A8A47C56FEB6,291702235,6,1,3,1,646568,31203076
20737,209BE57E7AC352BACC6C162942713B5A,2065542,17,2,1,1,143999,31203122
20738,1A8155B84AD334498E71F91E966E1B11,288414779,16,1,1,1,1741043,31205231
20740,9B876F57CE0F81467DEB9CD280DDF861,295004090,14,2,1,1,12850439,31203009
20742,9C1C227757BB5A712944C75E8127EA8F,283303036,6,2,1,1,11990231,31266965
20743,ECD51F1557B24214FB8B34332BBD3305,281549109,8,2,3,1,11990331,31266965
20744,5DBBA61A904A8E6399E0DE02C8B3E281,295127404,16,2,1,1,12858037,31217743
20745,D580372BE963F10893DE565A6DECF2F5,326675676,2,2,0,1,14228116,31203092
20746,3BEB75A29F4845AE042D72D2F1922FF1,281527733,9,2,3,1,11990331,31266965
20747,3AA3B72D1928388DB712518DC139344F,301533166,14,1,1,1,12012240,31202878
20748,E29AA38EA9E88F3CBAD9203114B738AA,286208128,4,2,2,1,11989958,31266965
20750,196AB3B93F3F3F37B5505C91A45A538D,295006021,15,1,3,1,12851469,31203106
20751,0E9E38B76FE987B0F968140C9DE49E72,287411511,12,2,0,1,12011034,31202878
20752,4BADB9226C9FB345C99CE87E385DDC19,282895627,8,1,3,1,11990284,31266965
20753,81D468D2B0FF00D08D7E39A2DFDD2E34,114519933,7,2,0,1,12086651,31203092
20754,2DBD1F73D650498460452403C46C0E2B,303461154,15,1,0,1,13212027,31202967
20755,D4965F4FB4761EAA0772B529538AC4E8,225706636,13,1,1,1,6684541,31354848
20759,1A44E1A6EC5DB8A7C917C7A48A00F9A5,221275798,5,2,0,1,14219514,31203092
20760,63775C8947907CB22E9E41A6B1889519,278128199,7,1,1,1,11957647,31210609
20762,D32C3574122C512DE3AC3D4ED4DC87F5,295127421,17,2,1,1,12858042,31217743
20763,EBC7CE1C63A22715DC9CF18AD8B32994,278326047,11,2,3,1,11991258,31266965
20764,53577C3BBCF592A68AD7DEA00F08072F,295127289,18,1,1,1,12858037,31217743
20765,D87E9099A602069399F09732FECAAC89,295003931,17,1,3,2,12850456,31203009
20766,249FC9DC4FF51B008BE1E6F86F0D3015,222907123,9,2,0,1,12094604,31203092
20767,52FD19AB49729F5FE7C7BF912363D933,280545757,1,2,1,1,12129883,31261785
20768,44CA17EB9AFEC3F88E6EDB1F132BECD8,295000822,17,1,0,2,12851364,31202975
20769,EA19E8DFEBA0366F205BD7C0F2F84809,230500965,14,2,0,1,12098074,31203092
20773,193215385F8345F64F56B729EA5978D3,326198514,4,2,0,2,14218415,31203092
20774,080E5227CDCD23A8B78734B9930FD125,283211881,7,2,3,1,11990258,31266965
20775,E47E453921E9A518D0D56F11FE49AFE7,66122970,12,2,3,1,1741037,31205231
20776,BCD9175A38C7BD1D72760B2A4BBF1427,24292272,9,2,0,1,12405397,31217751
20778,8B02B3FCA11CE7202CC972BB352A16EF,294993848,16,1,3,2,12851361,31202975
20779,C99965C90050115703BA5A536F9BEEA4,309118170,2,2,0,1,12341553,31362476
20780,41F58C5341833243DDA41ABD45C141A4,66099599,17,2,1,1,8797666,31205231
20781,34BA02E34FB373A34B59534BA56F1B62,278017167,10,1,0,1,11991294,31266965
20782,045B1FB0E4F631BDA3EA4B309D7F1FDF,326698130,11,1,3,1,14247569,31245674
20783,2D99BB6424F37D1FF09A28D92AD59B43,295000774,14,2,3,1,12851354,31202975
20784,454D4C0264FA68C8B7338586353559C9,303461173,17,2,0,1,13212027,31202967
20785,D8E0DB0BE8ADE3E1F11418B99B6CCA90,236380712,12,1,1,1,87489,31205265
20786,F2DD854F64A606FD22A5225C65A44464,326712144,11,2,0,1,14247591,31245674
20787,2F03D4D257EF2E9E856DF9C4CACE5092,295030439,23,1,0,1,12850724,31338842
20789,377C2E34AC11D27194A20B7BBC2980FB,283193585,8,1,2,1,11990258,31266965
